id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
822546518837461044,Bay Window Bedroom Canal Street Luxury P35,495761397,Southern,,Central Business District,29.95315236716816,-90.06963339268482,Entire home/apt,153.0,2,15,2024-12-01,0.61,32,357,6,"21-CSTR-10199, 20-OSTR-15713",New Orleans
822550405326764233,Exposed brick 1 BR NOLA Unit P37,495761397,Southern,,Central Business District,29.951783136575923,-90.0678531673126,Entire home/apt,126.0,2,9,2024-10-21,0.44,32,362,4,"21-CSTR-10209, 22-OSTR-15713",New Orleans
822801641344623918,ADA Accessible Luxury Canal St Apt P42,495761397,Southern,,Central Business District,29.95353995557525,-90.06816907295591,Entire home/apt,126.0,2,9,2024-07-06,0.44,32,362,3,"21-CSTR-10195, 20-OSTR-15713",New Orleans
822806367781970192,Luxury Bay Window View Canal Street P43,495761397,Southern,,Central Business District,29.95136,-90.06819,Entire home/apt,135.0,2,11,2025-02-11,0.46,32,362,4,"21-CSTR-10196, 20OSTR-15713",New Orleans
822809542281338501,Canal Street Bay Window P44,495761397,Southern,,Central Business District,29.95247987263282,-90.06854016333818,Entire home/apt,148.0,2,14,2024-10-28,0.57,32,355,5,"21-CSTR-10194, 20-OSTR-15713",New Orleans
823058463385216349,New Stylish Renovation | Heated Pool & Hot Tub,276892829,Heirloom,,Lower Garden District,29.92876,-90.06899,Entire home/apt,809.0,4,125,2025-02-16,5.16,49,319,54,"22-CSTR-13103, 24-OSTR-03381",New Orleans
823099080183904074,Best Location! on Parade Route! P48,495761397,Southern,,Central Business District,29.9532,-90.06781,Entire home/apt,156.0,2,18,2025-01-03,0.73,32,361,8,"21-CSTR-10190, 20OSTR-15713",New Orleans
823104695362155918,Exposed Brick Canal Street Luxury Apt P47,495761397,Southern,,Central Business District,29.953627527077025,-90.06764568996691,Entire home/apt,132.0,2,27,2025-01-22,1.09,32,340,15,"21-CSTR-10191, 20-OSTR-15713",New Orleans
823111133050752089,Huge 2BR on parade route! Canal st views! P46,495761397,Southern,,Central Business District,29.952693189502533,-90.06955126963898,Entire home/apt,229.0,2,11,2025-01-02,0.44,32,355,6,"21-CSTR-10192, 20OSTR-15713",New Orleans
823112409547185329,Marigny Magic,12302500,Rachel,,Marigny,29.9649716,-90.0534792,Entire home/apt,121.0,30,4,2025-01-06,0.25,1,223,3,,New Orleans
823268689864510687,The Roman Treasure,108009639,Paul,,Tulane - Gravier,29.96209,-90.07661,Entire home/apt,166.0,30,0,,,2,213,0,,New Orleans
823770933683957765,"Steps to Streetcar, Minutes to French Quarter, CBD",83329996,Jessica Beth,,Central City,29.93845124477832,-90.07866331877077,Entire home/apt,780.0,2,42,2024-12-30,1.7,9,345,10,"23-CSTR-01683, 22-OSTR-14687",New Orleans
824030220476381295,The Roman Treasure II,108009639,Paul,,Tulane - Gravier,29.96193,-90.07844,Entire home/apt,95.0,30,1,2023-12-31,0.07,2,232,0,,New Orleans
824167189487249613,Montegut Manor | | Bywater | | Walk Everywhere,385976149,Alleshia,,Bywater,29.96206,-90.04822,Entire home/apt,404.0,3,102,2025-02-16,4.37,2,220,55,"22CSTR16764, 21OSTR-05742",New Orleans
824600261294317318,"Cozy, Uptown Oasis/Steps to Tulane University",500613801,Lauren,,Audubon,29.94152664863779,-90.11751901805998,Entire home/apt,237.0,2,30,2025-02-17,1.48,1,48,19,"23-NSTR-17169, 23-OSTR17169",New Orleans
824805406220741516,Jazzy Nola,167646626,Jazmine,,Central Business District,29.9525778,-90.0721584,Entire home/apt,225.0,1,0,,,1,365,0,"23str70436, 20ostr02354",New Orleans
824901204444195062,Carnival Suite: 1BD (KING)/1BA+Free Parking+Yard,265585762,Natalia,,St. Claude,29.97489865835224,-90.04854512804869,Entire home/apt,178.0,2,59,2025-02-24,2.4,3,56,28,"24-NSTR-07567, 24-OSTR-07569",New Orleans
825316874392963144,Charming Uptown Condo,237326782,Peyton,,West Riverside,29.917438,-90.10543,Entire home/apt,77.0,30,2,2023-11-18,0.11,1,279,0,,New Orleans
825358327264596504,Pretty Uptown Studio - Walk to Garden District!,28721952,Amy,,Central City,29.93304654155628,-90.08994160691756,Entire home/apt,205.0,1,14,2025-02-18,0.69,4,105,10,"23-NSTR-15147, 22-OSTR-09686",New Orleans
822431270739408970,Canal Street Bay Window Luxury Apartment P54,495761397,Southern,,Central Business District,29.953189626795776,-90.06918315937742,Entire home/apt,148.0,2,20,2025-01-11,1.06,32,363,16,"21-CSTR-10187, 20-OSTR-15713",New Orleans
822437442454624285,Canal Street Bay Window! Across from Chiefs Hotel,495761397,Southern,,Central Business District,29.953251800823125,-90.06739750747306,Entire home/apt,145.0,2,35,2025-01-02,1.44,32,362,12,"21-CSTR-10186, 20-OSTR-15713",New Orleans
836252362582183706,Retreat near Frenchmen | Heated Private Pool,288470899,Niki,,Bywater,29.9622,-90.03578,Entire home/apt,543.0,4,121,2025-01-27,5.02,2,341,56,"22-CSTR-20382, 24-OSTR-03381",New Orleans
836303290403884699,ULTRA LUXE Downtown Unit Canal P61,495761397,Southern,,Central Business District,29.95270734778993,-90.06746246758826,Entire home/apt,613.0,3,1,2024-10-28,0.24,32,365,1,"21-CSTR-10182, 22-OSTR-15713",New Orleans
836309828383056312,King 1BR luxury corner unit P63,495761397,Southern,,Central Business District,29.95323974153114,-90.06787079591534,Entire home/apt,424.0,3,1,2025-02-10,1.0,32,90,1,"21-CSTR-10184, 22-OSTR-15713",New Orleans
836406835352339839,Bright Spacious Home Near Streetcar French Quarter,83329996,Jessica Beth,,Central City,29.940537605875903,-90.07856277401724,Entire home/apt,780.0,2,37,2025-02-24,1.55,9,341,24,"23-CSTR-01683, 22-OSTR-14687",New Orleans
837001041180399763,Livin' Like a Local in Mid-City!,64111559,Guyon,,Mid-City,29.964973855023427,-90.089443734356,Entire home/apt,145.0,2,29,2025-02-11,1.22,1,154,13,"19STR-18876, 20-OSTR-02196",New Orleans
837044558860164285,Shot of Bourbon #2,502380974,Josh,,French Quarter,29.96018,-90.06298,Entire home/apt,85.0,30,4,2024-11-02,0.18,3,244,2,,New Orleans
837096430131784285,"Bayou St. John Carriage Home, Perfect Location!",64823547,Brenna And Nick,,Bayou St. John,29.9747739,-90.0809732,Entire home/apt,60.0,30,5,2024-05-09,0.25,82,296,1,,New Orleans
837190562747319929,The Nelson House | Steps to Streetcar | Parking,64823547,Brenna And Nick,,Marlyville - Fontainbleau,29.9560476,-90.1190969,Entire home/apt,259.0,30,48,2025-02-21,1.99,82,262,11,"23-NSTR-17676, 23-OSTR-02687",New Orleans
837212961060034621,Jellyfish Lounge,502340907,Gobi,,Fairgrounds,29.98167,-90.07349,Entire home/apt,19081.0,1,12,2025-01-31,0.97,13,304,10,Exempt,New Orleans
837222058642239994,Shiba,502340907,Gobi,,Treme - Lafitte,29.96969,-90.08074,Entire home/apt,239.0,1,18,2025-01-27,1.02,13,332,9,Exempt,New Orleans
837659295039977021,"St Charles Ave Condo | Streetcars, Parking, Pool!",349162641,David,,Central Business District,29.946151339842444,-90.0709301149724,Entire home/apt,321.0,2,106,2025-02-20,4.4,65,353,49,"22-CSTR-17423, 22-OSTR-08383",New Orleans
837795831204980327,Centric & Cozy NOLA 1BR Apt!,264330438,Victoria,,Milan,29.938803531378444,-90.09982628854912,Entire home/apt,149.0,30,0,,,2,83,0,,New Orleans
838195016886254431,Bywater monthly rental,122699418,Hillary,,St. Claude,29.96815,-90.04489,Entire home/apt,61.0,30,3,2024-06-22,0.13,3,315,1,,New Orleans
838431600540400372,"""Artistic Oasis on Carondelet Street, New Orleans""",103382272,Cory,,Milan,29.92947836296588,-90.09413681675052,Entire home/apt,340.0,2,2,2024-10-13,0.09,4,123,1,"20CSTR-17899, 22-OSTR-17898",New Orleans
838622894590347279,1940's Crescent Queen,86425356,Amanda,,Fairgrounds,29.98449,-90.07322,Entire home/apt,305.0,1,12,2025-02-16,1.51,1,29,12,"23-NSTR-18562, 23-OSTR-18556",New Orleans
838624489086968414,2br Historic Condo on Canal St,253144720,Crystal,,Central Business District,29.95602,-90.07257,Entire home/apt,125.0,90,0,,,8,358,0,,New Orleans
839072794035002250,Home in Marigny,186559092,Robert,,Marigny,29.9640467,-90.0595859,Entire home/apt,369.0,30,73,2025-02-21,3.36,2,131,46,"23-NSTR-13996, 23-OSTR-13874",New Orleans
840412293451639892,NOLA Retreat: Modern 3BR/3BA in Prime Location,373737284,Bianca,,Central City,29.94622,-90.09243,Entire home/apt,309.0,2,5,2025-02-10,1.11,1,72,5,"24-NSTR-09960, 24-OSTR-09957",New Orleans
840418223346905839,Le Beaudelaire~ 2 private bedrooms/ private bath,480209020,Julia,,Treme - Lafitte,29.97461340620557,-90.07867114611145,Entire home/apt,118.0,30,3,2024-10-27,0.13,2,269,2,"23RSTR-06441, 23OSTR-06441",New Orleans
841302519884194887,Cozy 2BR/2BA House Steps from Oak Street,247217934,Jim And Julie,,Leonidas,29.95427713125508,-90.1311722708224,Entire home/apt,147.0,30,3,2024-11-11,0.2,1,308,2,,New Orleans
841377862321799452,Sonder at The Vitascope | 2BR w/ Canal Street View,218602737,Sonder (New Orleans),,Central Business District,29.952781447996244,-90.06965705366777,Entire home/apt,323.0,1,105,2025-02-14,4.49,28,285,37,23-XSTR-21556,New Orleans
841841819590748827,Creole Chic in the French Quarter,8409054,Amelia,,French Quarter,29.9628202,-90.06319789999999,Entire home/apt,201.0,60,0,,,2,292,0,,New Orleans
842775831942652419,Beautifully Updated New Orleans House *sleeps 6*,425620613,Kimberly,,Mcdonogh,29.94774,-90.04853,Entire home/apt,257.0,2,27,2025-02-12,1.17,2,290,19,"21-CSTR-20969, 21-OSTR-20972",New Orleans
843039842033423198,Good Wolfy,502340907,Gobi,,Seventh Ward,29.97577,-90.07342,Entire home/apt,370.0,1,73,2025-01-22,3.04,13,337,20,"23rstr-47471, 23ostr-47471",New Orleans
843561240959871579,Historic Treme' Jewel!,498909997,Drei,,Treme - Lafitte,29.9703655,-90.0818839,Entire home/apt,185.0,2,51,2025-02-18,2.51,3,41,41,"23-CSTR-03583, 22-OSTR-22051",New Orleans
843706257886544977,Home in Mid-City,504677560,Ryan M,,Mid-City,29.9716866,-90.1070103,Entire home/apt,147.0,1,6,2025-02-15,0.28,2,342,3,"20RSTR-12367, 20OSTR-43218",New Orleans
844418320585764281,Mango Mango,502340907,Gobi,,Treme - Lafitte,29.97147,-90.08089,Entire home/apt,142901.0,1,31,2024-12-23,1.46,13,335,10,"23STR-47471, 23OSTR-47471",New Orleans
844426337300159807,Vaca,502340907,Gobi,,Treme - Lafitte,29.96578,-90.07702,Entire home/apt,1687.0,1,55,2025-02-10,2.78,13,323,17,"23STR-47471, 23OSTR-47471",New Orleans
845163047880622824,Perfect Marigny/Bywater Location!,69416092,Set,,Marigny,29.96275387974622,-90.05230006092515,Entire home/apt,93.0,30,3,2024-05-01,0.22,3,359,2,,New Orleans
845392892585407871,Inviting Condo Walking Distance to Local Favorite,442915263,Hosteeva California Building,,Central Business District,29.95499,-90.074063,Entire home/apt,192.0,1,36,2025-02-10,1.55,61,0,12,24-XSTR-08058,New Orleans
845687097695946181,White Pine,502340907,Gobi,,Seventh Ward,29.974728324153578,-90.07539295985566,Entire home/apt,108.0,1,68,2025-02-06,2.85,13,331,14,"23STR-47471, 23OSTR-47471",New Orleans
845805438881776335,Updated&comfortable Uptown Condo,55322021,Chrissy,,Black Pearl,29.93668,-90.13114,Entire home/apt,85.0,30,0,,,1,88,0,,New Orleans
846576179498027149,Loumyra’s,504355795,Myra C,,Mid-City,29.963030618608943,-90.1001571336505,Private room,200.0,30,0,,,1,87,0,Exempt,New Orleans
847192558044400849,Lakeview Gem,67944430,Tanei,,West End,30.010551156358627,-90.11610375551128,Entire home/apt,450.0,2,17,2024-12-27,1.37,1,325,16,"23-NSTR-15670, 23-OSTR-15657",New Orleans
847206370921218766,Luxe New Construction | Heated Pool & Hot Tub,276892829,Heirloom,,Central City,29.9412,-90.07593,Entire home/apt,748.0,2,261,2025-02-23,11.19,49,333,125,"23-CSTR-00468, 22-OSTR-20810",New Orleans
847328678462307840,My’Lynn’s Rental,451668076,Kaylee,,Read Blvd West,30.01768,-89.98083,Entire home/apt,495.0,30,0,,,1,328,0,"25-STR-00538, 25-OSTR-00541",New Orleans
847797264221685630,Stylish Family Retreat,360119818,Sharanay,,Central City,29.94687035771981,-90.09147060182808,Entire home/apt,161.0,1,3,2025-02-13,2.43,2,52,3,"23-CSTR-08635, 20-OSTR-00680",New Orleans
848509057977368083,NOLA’S Hottest Vacay Condo!Heart of French Quarter,437562567,Zela Eloise,,French Quarter,29.95572,-90.06914,Entire home/apt,242.0,2,44,2025-01-05,1.86,1,80,18,"21STR-46777, 76-OSTR-19875",New Orleans
848571037714684371,Gorgeous Gentilly Gem,4524441,Frank,,Gentilly Terrace,30.00869,-90.04997,Entire home/apt,211.0,2,9,2025-02-16,0.84,2,169,9,"22STR-10841, 22-OSTR-72846",New Orleans
848593549127172687,Clementine's Room on Bayou St John,53372927,Maxie And Lydia,,Bayou St. John,29.981767347265137,-90.0867679854504,Entire home/apt,84.0,2,76,2025-02-22,3.22,5,151,43,23-xstr-14482,New Orleans
848610736811748365,Bayou Saint John hideaway,30284578,Ewan,,Bayou St. John,29.97725,-90.0849,Entire home/apt,101.0,2,11,2025-02-23,2.46,1,339,11,"24-NSTR-10574, 24-OSTR-10574",New Orleans
849328149066491159,Luxurious Quarter,505850019,Alycia,,French Quarter,29.962808618204267,-90.06042760480331,Entire home/apt,150.0,30,1,2023-06-03,0.05,2,249,0,,New Orleans
850631864183522504,Spacious 5BR Home in New Orleans near Bourbon St,64365837,Mike,,Tulane - Gravier,29.96101191997916,-90.08947051000072,Entire home/apt,275.0,3,64,2025-02-16,2.74,62,319,36,"23-CSTR-02426, 19-OSTR-26283",New Orleans
850705738599639813,Tiny home living in Bywater studio,16694390,Beth,,St. Claude,29.967802672453605,-90.03700384787552,Entire home/apt,55.0,30,4,2024-12-12,0.19,3,252,1,,New Orleans
851336369600828036,Visit New Orleans! 3 Units w/Central Locale,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,687.0,1,0,,,77,248,0,23-XSTR-12345,New Orleans
851337238699843863,City Break! 3 Units near Bourbon Street,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,687.0,1,1,2024-01-28,0.08,77,248,0,23-XSTR-12345,New Orleans
851338164294084734,"3 Spacious Units, Perfect for the French Quarter",501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,550.0,1,0,,,77,248,0,23-XSTR-12345,New Orleans
851340590972955331,Family Break! 3 Units near Lafayette Square,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,550.0,1,0,,,77,256,0,23-XSTR-12345,New Orleans
851340964263055695,Golf Break! 3 Spacious Units near Audubon Park,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,550.0,1,0,,,77,256,0,23-XSTR-12345,New Orleans
851341386570965941,3 Spacious Downtown Units near Harrah’s Casino,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,687.0,1,1,2024-08-25,0.16,77,256,1,23-XSTR-12345,New Orleans
851342106984284440,2 Units w/Convenient Locale for MSY Airport,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,366.0,1,0,,,77,255,0,23-XSTR-12345,New Orleans
851342450553329207,Sports Break! 2 Units near Caesars Superdome,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,458.0,1,6,2024-12-22,0.35,77,255,4,23-XSTR-12345,New Orleans
851342835668101051,History Break! 2 Units near Franklin Monument,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,366.0,1,0,,,77,255,0,23-XSTR-12345,New Orleans
851343262892653262,Music Break! 2 Spacious Units near Jazz Museum,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,366.0,1,0,,,77,258,0,23-XSTR-12345,New Orleans
851343932464537488,Visit New Orleans! 2 Units w/Central Locale,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,458.0,1,4,2024-09-08,0.33,77,258,4,23-XSTR-12345,New Orleans
851344472633024713,City Break! 2 Units near Bourbon Street,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,458.0,1,0,,,77,258,0,23-XSTR-12345,New Orleans
851345045937253161,City Break! Downtown Locale near Canal Street,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,230.0,1,0,,,77,256,0,23-XSTR-12345,New Orleans
851345473349620486,Perfect Base for Exploring the Downtown District,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,230.0,1,4,2024-11-02,0.4,77,256,4,23-XSTR-12345,New Orleans
851345865687507578,Family Break! City Base near Lafayette Square,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,230.0,1,1,2023-11-26,0.06,77,256,0,23-XSTR-12345,New Orleans
851347739313135845,Visit New Orleans! Great Locale w/ Spacious Rooms,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,184.0,1,0,,,77,260,0,23-XSTR-12345,New Orleans
851348423861765713,City Break! Downtown Locale near Canal Street,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,230.0,1,11,2025-01-03,0.91,77,260,11,23-XSTR-12345,New Orleans
859587666040676483,Bayou St John Duplex near Downtown,11372242,Thiamanti,,Bayou St. John,29.97461412275529,-90.08354678750038,Entire home/apt,216.0,2,11,2025-02-09,0.66,46,83,9,"24-NSTR-19061, 24-OSTR-10922",New Orleans
860112470500500878,5BR West Riverside Home near Tips | Outdoor Patio,349162641,David,,West Riverside,29.91589061540103,-90.10848922311165,Entire home/apt,317.0,2,71,2025-02-23,3.05,65,343,41,"22-CSTR-20877, 24-OSTR-03168",New Orleans
860214365095651024,Audubon House Apt.1: 2bd/1ba,498930316,Raymond,,Black Pearl,29.9353,-90.13408,Entire home/apt,64.0,30,1,2024-07-08,0.13,5,275,1,,New Orleans
860289786111208673,1 mile from downtown,281806,Kay,,Central City,29.945038989693124,-90.09289044633294,Entire home/apt,130.0,2,89,2025-02-23,3.88,4,68,47,"22-CSTR-18008, 22-OSTR-17900",New Orleans
860730599064717090,Only ever available June-Aug; No other inquiries,65489141,Cheree,,Fairgrounds,29.98388055084648,-90.07402054771234,Entire home/apt,91.0,30,0,,,1,178,0,,New Orleans
861488109143955623,Charming 2bed 1bath 30 Day Mid Term Rental,79597408,A.M.G.,,Hollygrove,29.9735897,-90.1234177,Entire home/apt,90.0,30,0,,,8,60,0,,New Orleans
861617815382172998,Delightful Degas,28240604,Angel,,Bayou St. John,29.979453128475257,-90.0837403969205,Entire home/apt,94.0,30,1,2024-02-27,0.08,1,118,0,,New Orleans
861855665513274432,"New Orleans, Louisiana",25535937,Megan,,Lakeview,30.01565,-90.11271,Entire home/apt,120.0,30,1,2024-12-06,0.34,1,334,1,,New Orleans
862134573127741541,Walking distance to Boogaloo fest!,261557889,Erroll,,Mid-City,29.96977948044875,-90.08766970345306,Entire home/apt,169.0,2,20,2025-01-01,0.91,4,54,9,"22-CSTR-11183, 22OSTR-11183",New Orleans
862145933684049467,Luxury 4BR in Uptown NOLA,442920751,Hosteeva Vacations,,Freret,29.934787,-90.106717,Entire home/apt,422.0,1,3,2024-11-01,0.22,6,296,1,"21-CSTR-20784, 20-OSTR-00670",New Orleans
862400693828751307,Uptown St Charles 2 bedroom/2 bath condo,12090752,Ellen,,Garden District,29.928867397096337,-90.08820032448718,Entire home/apt,110.0,30,2,2023-12-12,0.1,1,175,0,,New Orleans
825457810853136652,Private bedroom in shared home in Gentilly,77133019,Drink,,Pontchartrain Park,30.01604,-90.03977,Private room,41.0,30,0,,,1,364,0,,New Orleans
825636147955423329,Central Location Near Everything,500141042,Troy,,Treme - Lafitte,29.97052,-90.078682,Entire home/apt,62.0,30,1,2023-04-25,0.04,1,364,0,,New Orleans
825647172855617709,Charming Uptown Studio,54055747,Frank,,Uptown,29.93095177583477,-90.11093489830908,Entire home/apt,97.0,2,85,2025-02-17,3.56,5,60,50,23-XSTR-14000,New Orleans
826097498200080298,Luxury Oasis w/ 6 Bedrooms,136024214,Gabriel,,Central City,29.94302,-90.08323,Entire home/apt,523.0,1,4,2024-10-16,0.19,24,284,2,"21CSTR-15079, 21OSTR-07594",New Orleans
826214324852976560,Steps to Bourbon St with Balcony,560749999,Irma Rocio,,French Quarter,29.95992356979949,-90.06206832826138,Entire home/apt,579.0,1,125,2025-02-03,5.17,25,257,50,23-XSTR-17647,New Orleans
826314035221201552,Marais Gem - Monthly 1BR Rental,2019341,Historic Getaways,,Seventh Ward,29.96706,-90.06383,Entire home/apt,102.0,30,20,2025-01-10,0.99,31,170,10,"23-RSTR-52318, 23-OSTR-52318",New Orleans
826694875903289953,Midcity 2br with great backyard in walkable area,3440198,Cullen,,Mid-City,29.97059268654929,-90.0957891685936,Entire home/apt,85.0,30,7,2024-07-16,0.28,2,60,4,"22RSTR-19882, 22-OSTR-19882",New Orleans
827525847079200156,Fab Studio | Bayou St. John | Tree-Lined Street,64823547,Brenna And Nick,,Bayou St. John,29.9747739,-90.0809732,Entire home/apt,91.0,30,90,2025-02-23,3.64,82,278,41,"23-NSTR-16815, 23-OSTR-02694",New Orleans
828175250001750813,Comfortable New Orleans Shotgun,95608031,Christie,,St. Roch,29.97206045446681,-90.04978815309101,Entire home/apt,154.0,30,1,2024-08-22,0.15,4,358,1,,New Orleans
828319474120267608,New Studio! CBD near Superdome,253144720,Crystal,,Central Business District,29.948878256121,-90.07611653871248,Entire home/apt,72.0,30,0,,,8,364,0,,New Orleans
828340219815847622,King's Landing | Designer 3BR,501396663,Gary,,Treme - Lafitte,29.96991,-90.08041,Entire home/apt,376.0,2,41,2025-02-17,2.7,2,222,30,"20RSTR-55011, 20OSTR-43288",New Orleans
828510030829402579,The Happy Place,10126710,Constance,,Seventh Ward,29.97121139999999,-90.0705732,Private room,154.0,1,4,2023-09-16,0.18,3,303,0,"24CSTR-18236, 24-OSTR18236",New Orleans
828787225770038217,4 Blocks from the Superdome…2br/2ba Condo,499841030,John,,Central Business District,29.95613,-90.073,Entire home/apt,442.0,30,72,2025-02-26,3.08,1,238,59,24-XSTR-13205,New Orleans
828848061040148871,Charming 2 bedroom in Uptown New Orleans,257769283,Tristan,,Central City,29.93611775938477,-90.0854055583477,Entire home/apt,186.0,30,14,2024-10-27,0.59,2,278,2,"24-NSTR-10409, 24-OSTR-10409",New Orleans
828904130859472568,"Garden, stylish, walkable, parks, dog friendly",6534509,Mya,,Bayou St. John,29.977705142836488,-90.08131451904774,Entire home/apt,683.0,3,7,2025-02-10,0.28,1,262,4,"23-NSTR-16453, 24-OSTR-18034",New Orleans
829165770690492106,3 Bedroom 2.5 bath Marigny Oasis,470357103,Heather,,French Quarter,29.963727786844984,-90.0652055654728,Entire home/apt,538.0,30,0,,,8,365,0,,New Orleans
829193630203870026,"Petit Cozy, simple and very Nola",102643637,Elsa,,Mid-City,29.9714780929844,-90.1042134217452,Entire home/apt,153.0,2,47,2025-02-28,2.05,1,331,31,"24-NSTR-11201, 24-OSTR-11201",New Orleans
829880412099458573,Lagniappe at Barnett Manor in Uptown,69720204,Helene,,Milan,29.9315312,-90.0978787,Entire home/apt,235.0,2,58,2025-02-10,2.48,1,71,34,"23-NSTR-14924, 23-OSTR-11553",New Orleans
830237059064217969,"Uptown on Maple St next to Streetcar, fun, vibrant",427717699,Quoc,,East Carrollton,29.94314,-90.13174,Entire home/apt,122.0,30,0,,,2,179,0,,New Orleans
830362939196483890,Charming Bayou St. John double,463263080,Ray,,Bayou St. John,29.9744259935,-90.08433,Entire home/apt,79.0,30,0,,,1,306,0,,New Orleans
830410835119729947,The Balcony on St Ann,167243460,Kim,,Treme - Lafitte,29.9712817,-90.0820295,Entire home/apt,322.0,2,34,2025-02-23,1.52,6,275,16,"22-CSTR-21367, 24-OSTR-03067",New Orleans
830681880721224673,7th Ward Shotgun Home,33509968,Ivory,,Seventh Ward,29.9749781,-90.07140729999999,Entire home/apt,91.0,30,7,2025-02-24,0.34,1,339,2,,New Orleans
830681912703801745,3BR Apartment | Walk to Superdome & Near Canal St,424156658,Christopher,,Central City,29.944771965069613,-90.08479832480566,Entire home/apt,208.0,30,16,2025-02-10,0.65,10,83,7,"22-CSTR07066, 21-OSTR-12387",New Orleans
831282705953201515,Cozy King Bed in French Quarters,502027896,Sunshyne,,French Quarter,29.956400670724925,-90.07030462889219,Entire home/apt,367.0,1,57,2024-08-11,2.38,2,70,17,23-XSTR-21515,New Orleans
831449306090591120,Walk to Superdome | 5 min to Canal St | 8min to FQ,424156658,Christopher,,Central City,29.946115245195557,-90.08250111343796,Entire home/apt,221.0,30,14,2025-02-10,0.58,10,82,11,"20-CSTR-40765, 21OSTR-03889",New Orleans
832676429900885553,steps away from Saint Charles Avenue,439084100,Christine,,Central City,29.93678006918622,-90.08272411431312,Entire home/apt,217.0,2,0,,,1,153,0,"24STR-14876, 19-OSTR07159",New Orleans
832710289760465793,NOLA Jazz House ( Book for Super Bowl),88818291,Precious,,Lower Ninth Ward,29.962689243090093,-90.0091185573749,Entire home/apt,179.0,30,12,2024-07-07,0.83,1,171,11,Exempt,New Orleans
832860339075995302,Shot of Bourbon,502380974,Josh,,French Quarter,29.961587095786207,-90.06130578153315,Entire home/apt,135.0,30,1,2023-08-13,0.05,3,365,0,,New Orleans
833413697107849928,Best location! Top floor! On parade route P72,495761397,Southern,,Central Business District,29.95145,-90.06953,Entire home/apt,144.0,2,4,2025-02-10,0.31,32,362,3,"21-CSTR-10177, 22-OSTR-15713",New Orleans
833619277814804252,2BR w All The NOLA Vibes | Steps to Music + Food,64823547,Brenna And Nick,,St. Claude,29.9631299,-90.0344252,Entire home/apt,163.0,30,51,2025-02-24,2.68,82,42,32,"23-NSTR-16491, 23-OSTR-16387",New Orleans
834052866941212790,Southern Comfort! Great Location,390907476,Melinda,,Fairgrounds,29.987937662673307,-90.07297257199102,Entire home/apt,2700.0,30,0,,,2,29,0,,New Orleans
834434706226827428,Bywater Fun and convenient to FQ,18650082,Darlene,,Bywater,29.96673870745553,-90.02988534603271,Entire home/apt,284.0,30,0,,,1,87,0,,New Orleans
834632464253515066,Lower Garden 1BD 1.5BR,30557282,Alex,,Lower Garden District,29.93303,-90.07472,Entire home/apt,85.0,60,1,2024-05-06,0.1,1,335,1,,New Orleans
835557673077315875,Incredible New Renovation- 1br in Mid City,112910785,Marigny,,Mid-City,29.97795,-90.09524,Entire home/apt,92.0,30,13,2024-08-28,0.58,79,362,4,"23-cstr-10101, 23-ostr-20201",New Orleans
835639931146276209,Canal St Studio P73,495761397,Southern,,Central Business District,29.953329402881653,-90.06826121227552,Entire home/apt,109.0,2,11,2025-01-02,1.02,32,57,11,"21-CSTR-10178, 22-OSTR-15713",New Orleans
835643573572786079,Beautiful New Orleans,341888961,Star,,Lakeview,30.01883,-90.11194,Entire home/apt,3500.0,3,0,,,2,89,0,"22-CSTR-15982, 22-OSTR-17457",New Orleans
836170793159041334,Natural Beautiful Home -15 Mins to French Quarter!,454425442,Muhammad Arib Ali,,West Riverside,29.91709210057515,-90.10826147713408,Entire home/apt,107.0,2,87,2025-02-23,3.56,33,138,33,"23-CSTR-01928, 22-ostr-21149",New Orleans
851349371859572281,History Break! Great Base for French Quarter,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,140.0,1,65,2025-01-13,3.86,77,267,37,23-XSTR-12345,New Orleans
